"id","hs_dip","ethnicity","age","gender","clubmemb","residency","oc","founda","visitlib","med","per","fin","ft_pt","attendance","week4_test","first_sem","attend_disc","first_sem_disc","week4_test_disc","age_disc","startweek","endweek","drops"
1961,2,"1",17,"2",2,"3","yes","no",4,0,0,0,"ft",0.98588407035542,0.693373636141979,0.899029496509884,"good","dist","pass","genz",1,156,0
1962,2,"3",17,"2",2,"3","no","no",5,0,0,0,"ft",0.939487867125409,0.790502248698963,0.797631326828673,"good","dist","dist","genz",1,156,0
1963,2,"3",18,"1",1,"3","yes","no",7,0,0,0,"ft",0.840773781234318,0.813767937576196,0.845837863576135,"good","dist","dist","genz",1,156,0
1964,2,"3",24,"1",0,"3","no","no",0,0,0,0,"ft",0.861567391878711,0.554715197090417,0.513345881337058,"good","pass","pass","millenn",1,156,0
1965,1,"2",23,"2",0,"1","no","no",4,0,0,0,"pt",0.964673412727725,0.573973527888078,0.879254404626251,"good","dist","pass","millenn",1,156,0
1966,3,"1",28,"1",1,"1","no","no",0,0,0,0,"pt",0.845767744559474,0.494045772302644,0.236088611871371,"good","fail","fail","millenn",1,156,0
1967,3,"1",27,"2",0,"1","no","no",0,0,0,0,"ft",0.823620051534357,0.578739990365734,0.825408287465712,"good","dist","pass","millenn",1,79,1
1968,2,"1",29,"1",0,"1","no","no",7,0,0,0,"ft",0.788818654196272,0.80145197199978,0.285796723848106,"good","fail","dist","millenn",1,156,0
1969,4,"1",28,"2",3,"1","no","no",4,0,0,0,"pt",0.956212111875792,0.575660533188733,0.853376312571367,"good","dist","pass","millenn",1,156,0
1970,1,"1",31,"1",2,"1","no","no",1,0,0,0,"ft",0.77146474209621,0.438861128685301,0.490286710165799,"good","fail","fail","millenn",1,156,0
1971,2,"2",24,"2",2,"2","yes","no",6,0,0,0,"ft",0.918717910935455,0.774444025498361,0.875067462618663,"good","dist","dist","millenn",1,156,0
1972,2,"5",29,"2",2,"3","yes","no",0,0,0,0,"ft",0.745183919546142,0.525282120476936,0.327285164404411,"ok","fail","pass","millenn",1,156,0
1973,3,"3",31,"1",0,"3","yes","no",4,0,0,0,"ft",0.942076887840889,0.658324516851462,0.482042712029168,"good","fail","pass","millenn",1,156,0
1974,5,"5",34,"2",0,"1","no","no",4,0,0,0,"ft",0.997958169694067,0.650528897973918,0.80285310535022,"good","dist","pass","millenn",1,156,0
1975,3,"2",18,"1",0,"3","yes","no",0,0,0,0,"ft",0.96544804931085,0.473492281904673,0.545004093459463,"good","pass","fail","genz",1,156,0
1976,1,"1",22,"1",0,"3","yes","no",3,0,0,0,"ft",0.798889842256475,0.710511315874426,0.341633223754567,"good","fail","pass","millenn",1,156,0
1977,2,"1",34,"2",2,"1","no","no",3,0,0,0,"pt",0.979552554420497,0.49431020753835,0.476145498008198,"good","fail","fail","millenn",1,156,0
1978,2,"3",31,"2",0,"1","no","no",1,0,0,0,"pt",0.857695274740634,0.483040275707951,0.592419282119719,"good","pass","fail","millenn",1,156,0
1979,2,"3",24,"1",0,"1","no","no",7,0,0,0,"pt",0.459693675575621,0.711547060880735,0.812718662719948,"poor","dist","pass","millenn",1,26,1
1980,2,"1",19,"2",0,"3","yes","no",4,0,0,0,"ft",0.992431740208651,0.671413290751304,0.879913507991991,"good","dist","pass","genz",1,156,0
1981,3,"3",20,"2",3,"1","no","no",6,0,0,0,"pt",0.66639320190504,0.713190392890198,0.79684791501836,"ok","dist","pass","genz",1,156,0
1982,3,"3",27,"1",0,"1","no","no",7,0,0,0,"pt",0.80430142484783,0.764094043994548,0.558758965728198,"good","pass","dist","millenn",1,66,1
1983,3,"1",21,"2",0,"1","no","no",2,0,0,0,"ft",0.834443435743622,0.613722100814817,0.618446737160429,"good","pass","pass","millenn",1,40,1
1984,1,"1",26,"2",0,"1","no","no",5,0,0,0,"ft",0.979456252154962,0.706418652107404,0.559798738123227,"good","pass","pass","millenn",1,156,0
1985,3,"1",36,"2",0,"1","no","no",3,0,0,0,"pt",0.991473686365936,0.558461404176092,0.761711347321815,"good","dist","pass","geny",1,156,0
1986,4,"1",20,"2",1,"3","yes","no",6,0,2,0,"ft",0.99152972510292,0.724563360126303,0.680881993455637,"good","pass","pass","genz",1,13,1
1987,2,"1",20,"2",3,"3","yes","no",5,0,0,0,"ft",0.899726466753918,0.757342460275168,0.846750864649925,"good","dist","dist","genz",1,156,0
1988,1,"1",28,"1",2,"3","yes","no",4,0,0,0,"ft",0.955469741412965,0.634509528234235,0.882347166762579,"good","dist","pass","millenn",1,118,1
1989,2,"1",28,"2",2,"2","yes","no",4,0,0,0,"ft",0.952636315157856,0.508242517179732,0.694634768522641,"good","pass","pass","millenn",1,156,0
1990,4,"1",21,"1",3,"1","no","no",0,0,0,0,"ft",0.713932745011115,0.517600610201043,0.455611839295386,"ok","fail","pass","millenn",1,156,0
1991,3,"4",24,"3",1,"3","yes","no",5,0,0,0,"ft",0.925553827396436,0.674650602722159,0.61625131149946,"good","pass","pass","millenn",1,13,1
1992,5,"1",30,"2",1,"3","no","no",3,0,0,2,"ft",0.997671937057406,0.724696118206471,0.794164764578235,"good","dist","pass","millenn",1,156,0
1993,1,"2",25,"2",1,"1","no","no",0,0,0,0,"pt",0.716623034748535,0.345474518125022,0.358836012313164,"ok","fail","fail","millenn",1,149,1
1994,4,"1",23,"4",0,"1","no","yes",6,0,0,0,"pt",0.923770136303535,0.845989561268553,0.848967747320638,"good","dist","dist","millenn",1,156,0
1995,2,"1",29,"1",2,"3","yes","no",0,0,0,0,"ft",0.986549406437888,0.61666456039001,0.847901212829806,"good","dist","pass","millenn",1,156,0
1996,3,"1",34,"4",1,"3","no","no",0,0,0,0,"ft",0.784626548202882,0.518043406729492,0.326411600233228,"good","fail","pass","millenn",1,156,0
1997,3,"1",26,"2",0,"3","yes","no",9,0,0,0,"ft",0.954155002604302,0.860907056691179,0.605227312468006,"good","pass","dist","millenn",1,40,1
1998,3,"1",22,"1",0,"1","yes","no",0,2,0,0,"pt",0.391883964592288,0.512426364434882,0.518363278651798,"poor","pass","pass","millenn",1,156,0
1999,3,"1",18,"2",0,"3","no","no",5,0,0,0,"ft",0.997706266547895,0.76712598103471,0.644198243615401,"good","pass","dist","genz",1,149,1
2000,2,"1",32,"1",0,"1","yes","no",4,0,0,0,"ft",0.862726440014462,0.609284270131109,0.564286145084568,"good","pass","pass","millenn",1,156,0
2001,1,"1",23,"1",2,"3","yes","no",3,1,0,0,"ft",0.894589360955006,0.600924911112611,0.875183338606335,"good","dist","pass","millenn",1,156,0
2002,4,"3",22,"2",0,"3","yes","no",5,0,0,0,"ft",0.960318631381633,0.73905207838389,0.961459040375395,"good","dist","pass","millenn",1,156,0
2003,3,"3",22,"1",0,"1","yes","no",0,2,0,0,"ft",0.0130576685928488,0.257293980067832,0.198724064024033,"poor","fail","fail","millenn",1,156,0
2004,5,"3",29,"1",0,"2","yes","no",0,0,0,0,"ft",0.967957206802161,0.470187718137048,0.826409844593417,"good","dist","fail","millenn",1,156,0
2005,2,"1",28,"2",0,"1","no","no",0,0,0,1,"pt",0.813566067341616,0.586124120723235,0.643826518007193,"good","pass","pass","millenn",1,156,0
2006,5,"1",25,"2",1,"1","yes","yes",5,0,0,0,"ft",0.85519985383839,0.67805825287944,0.539018074177317,"good","pass","pass","millenn",1,156,0
2007,2,"2",39,"1",2,"1","no","no",3,0,0,0,"pt",0.986921977364388,0.677876455040106,0.435641874172155,"good","fail","pass","geny",1,26,1
2008,3,"1",21,"1",2,"3","yes","no",1,0,0,0,"ft",0.926946056772063,0.595099421786703,0.781267154777837,"good","dist","pass","millenn",1,156,0
2009,3,"5",29,"1",0,"3","yes","no",2,0,0,0,"ft",0.739159423245627,0.688605904354801,0.629355563861937,"ok","pass","pass","millenn",1,40,1
2010,1,"3",24,"1",2,"3","yes","no",4,0,0,0,"ft",0.828016369457889,0.734222180972221,0.940168068820488,"good","dist","pass","millenn",1,156,0
2011,2,"1",33,"1",0,"1","no","no",7,0,0,0,"pt",0.991403766308615,0.784627030057849,0.941706943843898,"good","dist","dist","millenn",1,156,0
2012,3,"3",36,"1",0,"3","yes","no",6,0,0,0,"ft",0.945327295843981,0.81707092147826,0.888244171151667,"good","dist","dist","geny",1,156,0
2013,3,"2",31,"2",3,"1","no","no",4,0,0,0,"ft",0.986069798292125,0.669495807530347,0.769900984556163,"good","dist","pass","millenn",1,156,0
2014,2,"3",28,"2",0,"1","no","no",6,0,0,0,"ft",0.897192217233433,0.846609199971315,0.907181839813458,"good","dist","dist","millenn",1,156,0
2015,2,"3",18,"2",0,"3","yes","no",0,0,0,0,"ft",0.782601888865609,0.483055112218714,0.838338607911843,"good","dist","fail","genz",1,66,1
2016,3,"4",22,"2",2,"1","yes","no",2,0,0,0,"ft",0.355357497404361,0.505800820467565,0.428996271977639,"poor","fail","pass","millenn",1,156,0
2017,4,"1",23,"2",0,"3","yes","no",0,0,0,0,"ft",0.922098602845668,0.519843521206658,0.614902117438814,"good","pass","pass","millenn",1,66,1
2018,4,"4",29,"1",0,"1","no","yes",0,1,0,0,"pt",0.00221480454177459,0.217915804699345,0.0414437752659408,"poor","fail","fail","millenn",1,93,1
2019,3,"1",18,"2",0,"1","yes","no",0,0,0,0,"ft",0.997332310095364,0.580698521490932,0.681907384203004,"good","pass","pass","genz",1,156,0
2020,1,"1",21,"2",3,"1","no","no",0,0,0,0,"pt",0.551882737728168,0.563395982461541,0.598463720732179,"ok","pass","pass","millenn",1,118,1
2021,3,"3",28,"2",2,"3","yes","no",0,0,1,0,"ft",0.969437074465201,0.393016338280378,0.376040909703103,"good","fail","fail","millenn",1,13,1
2022,5,"1",30,"2",0,"3","yes","no",0,0,5,0,"ft",0.941568965321299,0.426200493898933,0.373985771093917,"good","fail","fail","millenn",1,8,1
2023,2,"3",36,"1",2,"3","yes","no",3,0,0,0,"ft",0.926448239444606,0.585307121838934,0.8428981391704,"good","dist","pass","geny",1,156,0
2024,1,"3",28,"1",0,"1","yes","no",0,0,0,0,"pt",0.670375113019551,0.397505677591695,0.834540422818448,"ok","dist","fail","millenn",1,156,0
2025,3,"1",23,"1",0,"3","no","no",3,0,0,0,"ft",0.904465483143738,0.577354197207608,0.854743663959048,"good","dist","pass","millenn",1,156,0
2026,4,"3",24,"2",2,"1","no","no",2,0,0,0,"pt",0.795595029369542,0.589753936229889,0.872367273280784,"good","dist","pass","millenn",1,93,1
2027,2,"1",25,"2",0,"1","yes","no",0,0,0,2,"ft",0.941534136767898,0.561283442398666,0.781649778867693,"good","dist","pass","millenn",1,26,1
2028,4,"1",24,"2",2,"1","no","yes",4,0,2,0,"ft",0.0196016110943438,0.59498750562299,0.0166541388903824,"poor","fail","pass","millenn",1,110,1
2029,5,"1",31,"4",3,"1","no","yes",0,0,0,0,"pt",0.817815809541791,0.565074936648136,0.580622111701252,"good","pass","pass","millenn",1,156,0
2030,4,"3",19,"2",3,"3","yes","no",0,0,0,0,"ft",0.969332138323933,0.516086873434484,0.88333971036151,"good","dist","pass","genz",1,79,1
2031,4,"3",24,"1",2,"1","no","no",0,0,0,0,"ft",0.97363233240527,0.618031594712231,0.73722143313385,"good","pass","pass","millenn",1,156,0
2032,2,"1",20,"1",0,"1","no","no",0,0,0,0,"ft",0.849625195689585,0.540685726799862,0.580140216776056,"good","pass","pass","genz",1,131,1
2033,4,"1",22,"1",0,"1","no","no",0,0,0,0,"pt",0.635500560406083,0.461701799656547,0.39200324257862,"ok","fail","fail","millenn",1,17,1
2034,2,"1",36,"1",2,"1","no","no",5,2,0,0,"pt",0.646434204774089,0.575514201614168,0.915363791772448,"ok","dist","pass","geny",1,152,1
2035,2,"1",17,"1",3,"1","no","no",3,0,0,0,"ft",0.971447924501334,0.620556010814399,0.874470763633979,"good","dist","pass","genz",1,156,0
2036,4,"1",33,"2",2,"3","no","no",5,0,0,0,"ft",0.912536138478169,0.691398633176964,0.864742518602583,"good","dist","pass","millenn",1,156,0
2037,5,"1",21,"2",2,"2","no","no",2,0,0,0,"ft",0.967876159461772,0.641203462470619,0.702553813376218,"good","pass","pass","millenn",1,148,1
2038,2,"2",31,"2",0,"3","yes","no",6,0,0,0,"ft",0.903422364315415,0.591702006814538,0.490431230143122,"good","fail","pass","millenn",1,156,0
2039,5,"1",21,"2",0,"3","yes","no",3,0,0,0,"ft",0.829022637300722,0.608716303875117,0.787660607783785,"good","dist","pass","millenn",1,156,0
2040,1,"1",17,"2",0,"1","no","no",0,0,0,0,"ft",0.94314959170862,0.446383319863444,0.477340662277656,"good","fail","fail","genz",1,156,0
2041,3,"4",32,"1",0,"1","no","no",0,0,0,0,"pt",0.865105305417275,0.365092035508151,0.572141643970152,"good","pass","fail","millenn",1,13,1
2042,4,"2",29,"1",0,"1","no","no",0,0,0,0,"pt",0.957942571167579,0.577454360406111,0.837296263356592,"good","dist","pass","millenn",1,33,1
2043,2,"4",26,"2",3,"1","yes","no",4,0,0,0,"pt",0.671434993458205,0.625115838804523,0.278275943676074,"ok","fail","pass","millenn",1,156,0
2044,1,"2",32,"2",0,"1","no","no",8,0,0,0,"pt",0.760998275224998,0.803626512888362,0.91751098394725,"good","dist","dist","millenn",1,156,0
2045,2,"2",24,"4",1,"3","no","no",6,0,0,0,"ft",0.996797798477042,0.770336150077823,0.576175002766598,"good","pass","dist","millenn",1,156,0
2046,2,"2",28,"1",0,"3","no","no",6,0,3,0,"ft",0.999656135041213,0.737928987531472,0.86872612816728,"good","dist","pass","millenn",1,79,1
2047,3,"1",25,"1",2,"3","yes","no",3,0,0,0,"ft",0.946048644475589,0.759135540705977,0.269953338339385,"good","fail","dist","millenn",1,156,0
2048,4,"1",23,"1",2,"1","yes","no",5,0,0,0,"ft",0.988485300880084,0.774432172393067,0.886059882586843,"good","dist","dist","millenn",1,156,0
2049,4,"1",21,"2",0,"3","yes","no",0,1,0,0,"ft",0.693283701417623,0.488713840762506,0.401748850410258,"ok","fail","fail","millenn",1,156,0
2050,3,"1",19,"2",2,"1","no","no",6,0,0,0,"ft",0.949824430855215,0.703275415116479,0.896505224136693,"good","dist","pass","genz",1,156,0
2051,3,"5",22,"2",0,"3","yes","no",0,0,0,0,"ft",0.955446264768192,0.56259607478695,0.676041145420461,"good","pass","pass","millenn",1,156,0
2052,2,"1",36,"2",2,"1","no","no",4,0,0,0,"ft",0.980692414295979,0.679596373072949,0.888266936459184,"good","dist","pass","geny",1,156,0
2053,4,"5",37,"2",2,"1","yes","yes",0,0,0,0,"ft",0.909961851344616,0.406010344658031,0.211712145219612,"good","fail","fail","geny",1,40,1
2054,4,"1",30,"2",2,"3","yes","no",0,0,0,0,"ft",0.796685451950674,0.384579571172958,0.604209255479158,"good","pass","fail","millenn",1,79,1
2055,3,"1",25,"4",0,"2","yes","no",2,0,0,0,"ft",0.988776722156761,0.593003837979926,0.907541169269256,"good","dist","pass","millenn",1,156,0
2056,5,"1",19,"2",1,"1","no","no",0,0,0,0,"ft",0.627007257266913,0.532338286692503,0.388605727393662,"ok","fail","pass","genz",1,116,1
2057,4,"1",25,"2",1,"1","no","no",0,0,0,0,"ft",0.872532583025044,0.436710328750404,0.225668022592635,"good","fail","fail","millenn",1,156,0
2058,3,"1",25,"1",2,"2","yes","no",4,0,0,0,"ft",0.888837717957806,0.638738444937788,0.116168215576949,"good","fail","pass","millenn",1,156,0
2059,2,"3",25,"1",0,"3","yes","no",0,0,0,0,"ft",0.750572640183177,0.51441330482935,0.270404611549484,"good","fail","pass","millenn",1,156,0
2060,3,"2",28,"1",0,"1","no","no",0,0,0,0,"ft",0.835727582070384,0.373080541352997,0.407538828197332,"good","fail","fail","millenn",1,156,0
2061,2,"1",25,"1",2,"2","yes","no",1,1,0,0,"ft",0.844562926696967,0.550562349166801,0.461996429763632,"good","fail","pass","millenn",1,156,0
2062,3,"1",30,"1",2,"1","no","no",4,0,0,0,"ft",0.914998636306341,0.812791190741567,0.912986354317222,"good","dist","dist","millenn",1,66,1
2063,2,"1",24,"2",2,"1","yes","no",0,0,0,0,"pt",0.913138681642934,0.469562629614975,0.841198797021808,"good","dist","fail","millenn",1,156,0
2064,3,"1",35,"1",1,"2","yes","no",4,0,0,0,"ft",0.842096867099594,0.633088926684817,0.931906176056899,"good","dist","pass","geny",1,156,0
2065,1,"1",32,"2",0,"1","yes","no",3,0,0,0,"ft",0.887546995725221,0.588112317032372,0.82849910518858,"good","dist","pass","millenn",1,40,1
2066,5,"1",32,"2",2,"3","no","no",4,0,0,0,"ft",0.840000132532771,0.686696272973535,0.775686712505147,"good","dist","pass","millenn",1,156,0
2067,2,"3",24,"2",0,"1","yes","no",5,0,0,0,"ft",0.898936719340292,0.743482920932444,0.412626198348077,"good","fail","pass","millenn",1,156,0
2068,4,"3",18,"1",3,"1","yes","no",4,0,0,0,"ft",0.839389150212144,0.728227923720224,0.910128628912836,"good","dist","pass","genz",1,156,0
2069,2,"5",34,"1",0,"1","yes","no",0,0,0,0,"ft",0.948997529260265,0.41473508097503,0.442340851371066,"good","fail","fail","millenn",1,156,0
2070,3,"3",28,"4",2,"1","no","no",3,0,0,0,"ft",0.79715682405398,0.561334535459274,0.660249464214508,"good","pass","pass","millenn",1,109,1
2071,3,"3",20,"3",2,"1","no","no",0,0,0,0,"ft",0.883316830735733,0.510756217835807,0.680408391806312,"good","pass","pass","genz",1,156,0
2072,3,"2",30,"2",0,"2","no","no",3,0,0,0,"ft",0.982360161565168,0.735863034535812,0.672222002034435,"good","pass","pass","millenn",1,156,0
2073,1,"2",34,"1",1,"1","no","no",5,0,0,0,"pt",0.930598232480405,0.592248686153508,0.634782198159621,"good","pass","pass","millenn",1,156,0
2074,5,"1",26,"1",0,"3","yes","no",0,2,0,0,"ft",0.99928260520582,0.619151133138111,0.633613120360942,"good","pass","pass","millenn",1,156,0
2075,4,"2",27,"1",1,"1","no","no",2,0,0,0,"ft",0.727180342601112,0.633340565412085,0.671669462629761,"ok","pass","pass","millenn",1,156,0
2076,2,"2",21,"2",0,"1","no","no",3,0,0,0,"ft",0.59731353510253,0.522957018687596,0.776985454532697,"ok","dist","pass","millenn",1,156,0
2077,4,"3",28,"1",2,"1","yes","no",3,0,0,0,"ft",0.999746714013554,0.756512399520521,0.728200126919101,"good","pass","dist","millenn",1,156,0
2078,4,"2",32,"1",2,"1","no","no",3,0,0,0,"ft",0.998219556992098,0.631285707701966,0.819645135107152,"good","dist","pass","millenn",1,156,0
2079,2,"1",27,"2",0,"1","no","no",0,0,0,1,"ft",0.489616579421752,0.440352889147793,0.163715852816487,"poor","fail","fail","millenn",1,156,0
2080,2,"3",24,"1",0,"1","no","no",4,0,0,0,"ft",0.764222960257645,0.643273358666363,0.580947507934759,"good","pass","pass","millenn",1,156,0
2081,5,"1",31,"2",0,"1","no","no",1,0,0,0,"pt",0.952607578001882,0.640752540203025,0.595079911093167,"good","pass","pass","millenn",1,156,0
2082,2,"5",25,"2",0,"1","no","no",0,0,0,0,"ft",0.860103680972522,0.531923934141605,0.762104221607299,"good","dist","pass","millenn",1,156,0
2083,2,"2",42,"2",0,"3","yes","no",0,0,0,3,"ft",0.994369390778521,0.522178353972945,0.348882083931798,"good","fail","pass","geny",1,66,1
2084,2,"2",21,"1",0,"3","yes","no",2,1,0,0,"ft",0.965886499235554,0.622202364379727,0.694688878764606,"good","pass","pass","millenn",1,156,0
2085,4,"1",23,"2",0,"1","no","yes",6,0,0,0,"ft",0.723871894846678,0.754602405930671,0.618644749035403,"ok","pass","dist","millenn",1,13,1
2086,2,"1",44,"2",0,"1","yes","no",5,0,0,0,"pt",0.938038290912498,0.666934712488494,0.856325185105352,"good","dist","pass","geny",1,10,1
2087,2,"5",32,"2",0,"1","no","no",0,0,0,0,"ft",0.170868045172806,0.324934300681251,0.675690855281716,"poor","pass","fail","millenn",1,156,0
2088,3,"5",27,"2",0,"1","no","no",5,0,0,3,"pt",0.995389766369087,0.787016970692383,0.56498223541568,"good","pass","dist","millenn",1,156,0
2089,3,"1",23,"2",0,"1","yes","no",7,0,0,0,"ft",0.542020407926347,0.671417904324997,0.589046351071909,"ok","pass","pass","millenn",1,156,0
2090,5,"3",25,"1",0,"1","no","yes",7,0,0,0,"pt",0.453737996768846,0.728097087865323,0.350562353289703,"poor","fail","pass","millenn",1,156,0
2091,2,"1",31,"2",3,"1","yes","no",5,0,1,0,"ft",0.974134426482915,0.764128192561643,0.469813795338533,"good","fail","dist","millenn",1,156,0
2092,2,"1",22,"1",2,"1","no","no",2,0,0,0,"ft",0.773879524597067,0.682718373825812,0.780046711717817,"good","dist","pass","millenn",1,156,0
2093,4,"3",27,"2",0,"1","no","no",0,0,0,0,"ft",0.555727055390733,0.36760928747964,0.353259748561596,"ok","fail","fail","millenn",1,131,1
2094,2,"1",27,"4",2,"3","yes","no",4,0,0,0,"ft",0.936429955344377,0.715304292049478,0.817907437916012,"good","dist","pass","millenn",1,26,1
2095,4,"1",39,"1",2,"2","no","no",2,0,2,0,"ft",0.990154453785278,0.605282570829573,0.547755530434989,"good","pass","pass","geny",1,145,1
2096,2,"1",20,"2",0,"1","no","no",5,0,0,0,"ft",0.696297395758179,0.744530200615765,0.686984669132834,"ok","pass","pass","genz",1,156,0
2097,2,"4",31,"1",0,"1","no","no",3,0,0,0,"pt",0.869167574481342,0.621797436299366,0.840917043820165,"good","dist","pass","millenn",1,156,0
2098,5,"1",21,"2",1,"1","no","yes",0,0,0,0,"ft",0.912421123637393,0.595809378094667,0.292709310990409,"good","fail","pass","millenn",1,156,0
2099,2,"1",25,"2",0,"1","no","no",0,0,0,0,"pt",0.871731592867167,0.572790493448588,0.904412749327461,"good","dist","pass","millenn",1,156,0
2100,2,"1",31,"1",0,"1","no","no",0,0,0,0,"pt",0.803194257609712,0.403327356389424,0.342778388899133,"good","fail","fail","millenn",1,40,1
2101,2,"1",24,"2",1,"1","no","no",0,0,0,0,"pt",0.950682892929541,0.586522719737847,0.637954288505206,"good","pass","pass","millenn",1,26,1
2102,2,"2",30,"2",0,"1","yes","no",5,0,0,0,"ft",0.965052406804195,0.688541184151533,0.976065644249609,"good","dist","pass","millenn",1,156,0
2103,2,"2",31,"1",2,"1","no","no",4,0,0,0,"pt",0.789901040677906,0.618575816850756,0.768525957302562,"good","dist","pass","millenn",1,156,0
2104,3,"1",31,"1",0,"1","no","no",4,0,0,0,"ft",0.888816924342089,0.743246669749516,0.937174999514072,"good","dist","pass","millenn",1,156,0
2105,4,"3",20,"1",3,"1","no","no",3,0,3,0,"ft",0.120927510328947,0.443451317777392,0.642324259860296,"poor","pass","fail","genz",1,93,1
